"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
"MA010120220809870919","자이언츠푸드","","I2","음식","I210","기타 간이","I21007","김밥/만두/분식","I56194","김밥 및 기타 간이 음식점업","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300113120000","1","대지",1312,,"세종특별자치시 세종특별자치시 아름동 1312","361103000189","세종특별자치시 세종특별자치시 세종로",1234,8,"3611011300113120000000001","온드림프라자","세종특별자치시 세종특별자치시 세종로 1234-8","339011","30100","","","",127.242239437505,36.5126002870034
"MA010120220805875708","부여여인숙","","I1","숙박","I101","일반 숙박","I10102","여관/모텔","I55102","여관업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025021","조치원읍","3611025021101410017","1","대지",141,17,"세종특별자치시 세종특별자치시 조치원읍 원리 141-17","361104574430","세종특별자치시 세종특별자치시 조치원읍 으뜸길",199,1,"4473025021101410017034334","","세종특별자치시 세종특별자치시 조치원읍 으뜸길 199-1","339883","30028","","","",127.296662710416,36.6004562607108
"MA010120220807011649","광명대창집세종나성점","","I2","음식","I201","한식","I20109","곱창 전골/구이","I56122","일식 음식점업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107910000","1","대지",791,,"세종특별자치시 세종특별자치시 나성동 791","361103351277","세종특별자치시 세종특별자치시 나성로",133,15,"3611010700103610036000001","애플타워","세종특별자치시 세종특별자치시 나성로 133-15","339003","30128","","","",127.257683653395,36.4905166535037
"MA010120220806855464","농협유통하나로마트","세종점","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47121","슈퍼마켓","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106730000","1","대지",673,,"세종특별자치시 세종특별자치시 종촌동 673","361103258080","세종특별자치시 세종특별자치시 도움1로",108,,"3611011100105800002000001","종촌동몰리브","세종특별자치시 세종특별자치시 도움1로 108","339013","30064","","1","",127.24763333712,36.5026765107161
"MA010120220804511390","부동산파란공인중개사사무소","","L1","부동산","L102","부동산 서비스","L10203","부동산 중개/대리업","L68221","부동산 중개 및 대리업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106700000","1","대지",670,,"세종특별자치시 세종특별자치시 어진동 670","361103258073","세종특별자치시 세종특별자치시 갈매로",353,,"3611011000106700000000001","에비뉴힐","세종특별자치시 세종특별자치시 갈매로 353","339012","30121","","5","",127.262432847302,36.4956068486119
"MA010120220805887183","세종행복컨설팅","","R1","예술·스포츠","R104","유원지·오락","R10410","복권 발행/판매업","R91241","복권 발행 및 판매업","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106620000","1","대지",662,,"세종특별자치시 세종특별자치시 종촌동 662","361103258082","세종특별자치시 세종특별자치시 도움3로",105,8,"3611011100101510092000001","신목빌딩","세종특별자치시 세종특별자치시 도움3로 105-8","339013","30064","","1","",127.249223698868,36.5043403362786
"MA010120220808336272","본가왕뼈감자탕","도담점","I2","음식","I201","한식","I20102","국/탕/찌개류","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110520","도담동","3611011400","도담동","3611011400106740000","1","대지",674,,"세종특별자치시 세종특별자치시 도담동 674","361103258090","세종특별자치시 세종특별자치시 보듬3로",8,23,"3611011400106740000000001","까사누보","세종특별자치시 세종특별자치시 보듬3로 8-23","339006","30098","","1","",127.257941331564,36.5143696755976
"MA010120220812194796","태성이엔지","","M1","과학·기술","M109","기술 서비스","M10903","건물 및 토목 엔지니어링 서비스업","M72121","건물 및 토목 엔지니어링 서비스업","36","세종특별자치시","36110","세종특별자치시","36110340","금남면","3611034021","금남면","3611034021102050007","1","대지",205,7,"세종특별자치시 세종특별자치시 금남면 용포리 205-7","361103258023","세종특별자치시 세종특별자치시 금남면 용포로",96,,"4473034021102050007029796","","세종특별자치시 세종특별자치시 금남면 용포로 96","339835","30083","","4","",127.281861744656,36.4671400122185
"MA010120220814109433","태권도branch","","P1","교육","P106","기타 교육","P10601","태권도/무술학원","P85611","태권도 및 무술 교육기관","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106570000","1","대지",657,,"세종특별자치시 세종특별자치시 종촌동 657","361103258082","세종특별자치시 세종특별자치시 도움3로",105,5,"3611011100101510087000003","종촌중앙프라자","세종특별자치시 세종특별자치시 도움3로 105-5","339013","30064","","","",127.249537516885,36.5047361885299
"MA010120220806601940","야미그라운드","","I2","음식","I210","기타 간이","I21099","그 외 기타 간이 음식점","I56199","간이 음식 포장 판매 전문점","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300113070000","1","대지",1307,,"세종특별자치시 세종특별자치시 아름동 1307","361104853366","세종특별자치시 세종특별자치시 아름서길",21,,"3611011300102390000000001","축산물품질평가원","세종특별자치시 세종특별자치시 아름서길 21","339011","30100","","1","",127.242778411205,36.5135994721719
"MA010120220807927604","하우스터디센터모임공간","","R1","예술·스포츠","R102","도서관·사적지","R10202","독서실/스터디 카페","S96999","그 외 기타 달리 분류되지 않은 개인 서비스업","36","세종특별자치시","36110","세종특별자치시","36110555","소담동","3611010200","소담동","3611010200105410000","1","대지",541,,"세종특별자치시 세종특별자치시 소담동 541","361102000002","세종특별자치시 세종특별자치시 한누리대로",2016,,"3611010200100090182000001","타임빌딩","세종특별자치시 세종특별자치시 한누리대로 2016","339010","30151","","","",127.299636837526,36.4850207475633
"MA010120220810284336","이룸수학학원","","P1","교육","P105","일반 교육","P10501","입시·교과학원","P85501","일반 교과학원","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025030","조치원읍","3611025030101140001","1","대지",114,1,"세종특별자치시 세종특별자치시 조치원읍 죽림리 114-1","361103000189","세종특별자치시 세종특별자치시 조치원읍 세종로",2282,,"3611025030101140001000001","세종럭스스퀘어","세종특별자치시 세종특별자치시 조치원읍 세종로 2282","339884","30038","","7","",127.292112089794,36.5910595956963
"MA010120220805419022","오피스디포세종","청사점","G2","소매","G213","오락용품 소매","G21302","문구/회화용품 소매업","G47612","문구용품 및 회화용품 소매업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106570000","1","대지",657,,"세종특별자치시 세종특별자치시 어진동 657","361103258074","세종특별자치시 세종특별자치시 가름로",232,,"3611011000106570000000001","세종비지니스센터","세종특별자치시 세종특별자치시 가름로 232","339012","30121","","","",127.264910667014,36.4956193959394
"MA010120220812249466","홍룡수제만두","","I2","음식","I210","기타 간이","I21099","그 외 기타 간이 음식점","I56199","간이 음식 포장 판매 전문점","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106790000","1","대지",679,,"세종특별자치시 세종특별자치시 종촌동 679","361103258082","세종특별자치시 세종특별자치시 도움3로",159,,"3611011100200060000000001","가재마을중흥S클래스3단지","세종특별자치시 세종특별자치시 도움3로 159","339013","30064","","1","",127.243741688935,36.5039371309443
"MA010120220806583111","청아","","G2","소매","G205","식료품 소매","G20506","채소/과일 소매업","G47215","채소; 과실 및 뿌리작물 소매업","36","세종특별자치시","36110","세종특별자치시","36110560","보람동","3611010300","보람동","3611010300107220000","1","대지",722,,"세종특별자치시 세종특별자치시 보람동 722","361102000002","세종특별자치시 세종특별자치시 한누리대로",2150,,"3611010300106640010000001","스마트허브Ⅰ","세종특별자치시 세종특별자치시 한누리대로 2150","339008","30151","","1","",127.287326039133,36.4785086210739
"MA010120220813990165","공무원상조","","S2","수리·개인","S210","장례식장 ","S21001","장례식장","S96921","장례식장 및 장의관련 서비스업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106660000","1","대지",666,,"세종특별자치시 세종특별자치시 어진동 666","361103258074","세종특별자치시 세종특별자치시 가름로",180,,"3611011000106660000000001","세종파이낸스센터","세종특별자치시 세종특별자치시 가름로 180","339012","30121","","3","",127.259871941943,36.4974508123465
"MA010120220810416396","유가네수구레국밥","","I2","음식","I201","한식","I20102","국/탕/찌개류","I56113","한식 육류 요리 전문점","36","세종특별자치시","36110","세종특별자치시","36110360","연서면","3611036033","연서면","3611036033106380015","1","대지",638,15,"세종특별자치시 세종특별자치시 연서면 봉암리 638-15","361103258005","세종특별자치시 세종특별자치시 연서면 당산로",285,,"4473032033106380009023997","","세종특별자치시 세종특별자치시 연서면 당산로 285","339813","30047","","","",127.278016050611,36.5586341066527
"MA010120220808023958","호림이엔지","","M1","과학·기술","M109","기술 서비스","M10903","건물 및 토목 엔지니어링 서비스업","M72121","건물 및 토목 엔지니어링 서비스업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106710000","1","대지",671,,"세종특별자치시 세종특별자치시 어진동 671","361103258073","세종특별자치시 세종특별자치시 갈매로",351,,"3611011000106710000000001","에비뉴힐","세종특별자치시 세종특별자치시 갈매로 351","339012","30121","","","",127.262163280567,36.4951027937534
"MA010120220808446874","에스제이에스테틱","","S2","수리·개인","S207","이용·미용","S20702","피부 관리실","S96113","피부 미용업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105470000","1","대지",547,,"세종특별자치시 세종특별자치시 어진동 547","361103258075","세종특별자치시 세종특별자치시 절재로",194,,"3611011000101030021000001","중앙타운","세종특별자치시 세종특별자치시 절재로 194","339012","30103","","4","",127.262453375785,36.5083040803035
"MA010120220808113963","제이엠티푸드","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300112890000","1","대지",1289,,"세종특별자치시 세종특별자치시 아름동 1289","361103258090","세종특별자치시 세종특별자치시 보듬3로",104,15,"3611011300100880000000001","엘스빌딩","세종특별자치시 세종특별자치시 보듬3로 104-15","339011","30100","","2","",127.249215689072,36.5122885358686
"MA010120220804790037","디자인공감인테리어","","M1","과학·기술","M112","전문 디자인","M11201","인테리어 디자인업","F42412","도배; 실내 장식 및 내장 목공사업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025027","조치원읍","3611025027100440001","1","대지",44,1,"세종특별자치시 세종특별자치시 조치원읍 남리 44-1","361103258013","세종특별자치시 세종특별자치시 조치원읍 새내로",63,,"3611025027100440001000001","","세종특별자치시 세종특별자치시 조치원읍 새내로 63","339802","30028","","1","",127.298563168104,36.5976850160602
"MA010120220808013102","세종랜드마크공인중개사사무소","","L1","부동산","L102","부동산 서비스","L10203","부동산 중개/대리업","L68221","부동산 중개 및 대리업","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106970000","1","대지",697,,"세종특별자치시 세종특별자치시 종촌동 697","361103258080","세종특별자치시 세종특별자치시 도움1로",55,,"3611011100100970049000001","가재마을한신휴플러스리버파크9단지","세종특별자치시 세종특별자치시 도움1로 55","339013","30064","","","",127.251023124862,36.5015880400304
"MA010120220813290782","대지철물","","G2","소매","G210","철물·건설자재 소매","G21001","철물/공구 소매업","G47511","철물 및 난방용구 소매업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025027","조치원읍","3611025027103170000","1","대지",317,,"세종특별자치시 세종특별자치시 조치원읍 남리 317","361104574469","세종특별자치시 세종특별자치시 조치원읍 조치원4길",128,,"4473025027103170000041118","","세종특별자치시 세종특별자치시 조치원읍 조치원4길 128","339802","30035","","","",127.299561354382,36.5957090146655
"MA010120220805875304","요거프레소홍대","세종점","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025032","조치원읍","3611025032103430009","1","대지",343,9,"세종특별자치시 세종특별자치시 조치원읍 신안리 343-9","361104574299","세종특별자치시 세종특별자치시 조치원읍 섭골길",76,1,"3611025032103410031000001","1~3층","세종특별자치시 세종특별자치시 조치원읍 섭골길 76-1","339886","30016","","","",127.286945110898,36.6170880362481
"MA010120220806857115","메모리픽","","M1","과학·기술","M113","사진 촬영","M11301","사진촬영업","M73301","인물 사진 및 행사용 영상 촬영업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107410000","1","대지",741,,"세종특별자치시 세종특별자치시 나성동 741","361102000002","세종특별자치시 세종특별자치시 한누리대로",273,,"3611010700103610126000001","새롬씨티","세종특별자치시 세종특별자치시 한누리대로 273","339003","30127","","3","",127.256482900452,36.4885186716249
"MA010120220812887123","더바움필라테스","","P1","교육","P106","기타 교육","P10603","요가/필라테스 학원","P85612","기타 스포츠 교육기관","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108110000","1","대지",811,,"세종특별자치시 세종특별자치시 나성동 811","361103351277","세종특별자치시 세종특별자치시 나성로",96,,"3611010700103840000000001","더센트럴","세종특별자치시 세종특별자치시 나성로 96","339003","30128","","4","",127.26100060885,36.487878065118
"MA010120220806656908","핸썸가이","","S2","수리·개인","S207","이용·미용","S20701","미용실","S96112","두발 미용업","36","세종특별자치시","36110","세종특별자치시","36110550","고운동","3611011200","고운동","3611011200113790000","1","대지",1379,,"세종특별자치시 세종특별자치시 고운동 1379","361103258108","세종특별자치시 세종특별자치시 마음로",272,22,"3611011200201000000000004","고운드림","세종특별자치시 세종특별자치시 마음로 272-22","339002","30062","","","",127.235281677169,36.5190394384759
"MA010120220812840571","한마음정육식당","도담점","I2","음식","I201","한식","I20107","돼지고기 구이/찜","I56113","한식 육류 요리 전문점","36","세종특별자치시","36110","세종특별자치시","36110520","도담동","3611011400","도담동","3611011400107360000","1","대지",736,,"세종특별자치시 세종특별자치시 도담동 736","361103258077","세종특별자치시 세종특별자치시 다솜1로",151,,"3611011400107360000000001","보석빌딩","세종특별자치시 세종특별자치시 다솜1로 151","339006","30098","","1","",127.255464038107,36.5113020724406
"MA010120220813462692","그린유통","","G2","소매","G204","종합 소매","G20405","편의점","G47122","체인화 편의점","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025030","조치원읍","3611025030102450000","1","대지",245,,"세종특별자치시 세종특별자치시 조치원읍 죽림리 245","361103258034","세종특별자치시 세종특별자치시 조치원읍 충현로",30,22,"3611025030102450000000001","강남빌딩","세종특별자치시 세종특별자치시 조치원읍 충현로 30-22","339884","30034","","","",127.300599017892,36.5923992167567
"MA010120220807779753","코세챠커피","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025028","조치원읍","3611025028102820001","1","대지",282,1,"세종특별자치시 세종특별자치시 조치원읍 침산리 282-1","361104574157","세종특별자치시 세종특별자치시 조치원읍 문화2길",32,,"3611025028102820001000001","","세종특별자치시 세종특별자치시 조치원읍 문화2길 32","339887","30020","","","",127.288481546679,36.600413264484
"MA010120220809136953","방원리양꼬치훠궈","도담점","I2","음식","I202","중식","I20201","중국집","I56121","중식 음식점업","36","세종특별자치시","36110","세종특별자치시","36110520","도담동","3611011400","도담동","3611011400106770000","1","대지",677,,"세종특별자치시 세종특별자치시 도담동 677","361103258090","세종특별자치시 세종특별자치시 보듬3로",8,29,"3611011400102450001000001","해피라움","세종특별자치시 세종특별자치시 보듬3로 8-29","339006","30098","","","",127.257809847181,36.5151179171349
"MA010120220812225500","리더스","","M1","과학·기술","M107","본사·경영 컨설팅","M10703","경영 컨설팅업","M71531","경영 컨설팅업","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300113280000","1","대지",1328,,"세종특별자치시 세종특별자치시 아름동 1328","361104853214","세종특별자치시 세종특별자치시 아름서1길",13,5,"3611011300113280000000001","마드리드A","세종특별자치시 세종특별자치시 아름서1길 13-5","339011","30100","","","",127.242581598,36.5113469875065
